,run 0,run 1,run 2,run 3,run 4,run 5,run 6,run 7,run 8,run 9,run 10,run 11,run 12,run 13
10,17.003134654856233,16.267334341941705,16.451837536182136,16.13080963285234,16.20648107463985,16.709590335782302,16.55962608009783,15.970114716841879,17.10490831571576,16.57211404703766,16.359200729096592,16.40891697898777,16.253065114367754,16.578306546562867
11,16.680858059532362,15.754553737880203,17.006926267236835,16.129069847106752,16.22240350162483,16.637404768683624,16.712811227352923,16.963652604849074,16.75474754515249,16.424496425608663,16.355027161630467,16.527169361459762,16.97036644034091,16.165321277585345
12,17.020089435228357,16.521320566197662,16.545740280538887,16.422522624040212,16.724956058070212,17.27420828947784,16.697727018845796,16.706298074350627,16.288801462748168,16.479634108006472,16.389300822432183,16.669484338967393,16.215809385953733,16.433414586142067
13,16.964973040035474,16.326026809023134,16.138005324162684,16.27371267738407,16.58204240260929,16.799761892656242,16.917937971558782,16.72192770577474,16.302528727785884,16.457690913559794,16.994520523100903,15.386940944133293,16.519816826929045,16.17815356776576
14,16.272814527218067,16.226694589449657,16.64290493061297,15.931673662105942,15.95897828215701,16.89886885623182,17.206668504563147,16.188759378854762,16.59783307017466,16.240474464949447,16.66633278729351,16.32165545765045,16.846847806509224,16.544820172971527
15,16.115567330346465,16.467604279344922,16.291720117327046,16.673378757665226,15.695932219769958,16.870218983348646,16.098467033555487,16.555544483473156,16.487348169162686,15.416639378317068,16.810089014079225,16.145539141848232,16.87788431386754,16.633924865614002
16,16.667512054998685,16.58204455331398,16.908565989189896,16.278308657457593,16.813044039317226,16.254035985083235,16.156705121005363,16.58535666673986,16.774057286064757,16.620001559921576,16.29115204351607,16.530474423805522,16.239263154031,16.527685192545764
17,16.453983593586756,16.561508951392216,16.975066082153027,16.175688446613286,16.888003484089666,16.92590042612574,17.33211192043983,16.909919794151648,16.885519992799342,15.76478963962483,16.754349382313883,16.41570435882511,16.833025674525867,16.569096926868372
18,16.799925786920866,16.11665548095934,16.813704682840147,16.46844832941828,16.553012391853407,16.205493537142218,15.99150620301323,16.05715947587771,16.65645418932462,16.181558168197604,16.447227634835066,16.79466836860444,16.39460358103559,17.076054207403768
19,15.778784240353206,16.243920459147922,16.61566886123616,16.002912749947892,16.339192443503425,16.610572690652937,16.720395626200293,16.659711204993187,16.27009736296524,16.882245587376246,16.247311135302567,15.497332048025163,16.81026181627477,16.546728271701376
20,16.950166828643304,16.384480246695997,16.344372939695592,15.896913298412874,17.12156273643114,16.802241097819774,15.913020099161907,16.144328053692213,16.348131313446643,16.416818568535362,16.885001750332805,16.41015302837832,16.485575258284374,15.797056262618051
21,16.620504296193854,16.292688699452814,16.74163931817992,16.31075373706091,16.509067941151365,16.51641118202353,16.335639199426467,16.003536316087395,16.759232798383405,16.58535597971434,16.87447600653003,16.58648421416635,16.580146985167417,16.199315633654635
22,16.380089310327634,16.468769075663015,16.78923686738,16.328327987790317,16.562921541753056,16.23338603061111,16.41991430657993,15.877159538121676,16.374569266434598,16.541026502676072,16.79917458801521,16.489080878203396,16.90655409701461,16.669282579960957
23,16.173032553622654,16.19787195325927,15.743565243128995,16.84995371701543,16.682057347608115,16.692515003904234,16.149914749190792,16.831012768194235,16.86292077636389,17.252120474968677,16.19863160880491,16.084111274214848,15.90077965183262,15.768968680640251
24,17.070848981206733,16.18971292141927,16.294614127099333,15.98237610361849,16.077801279240017,16.590134547314424,16.499605198055917,15.776282471588333,16.09034041644263,16.40668794411912,15.472949912116963,16.87699359503062,15.827974542509743,16.18961954517891
25,15.491641956287308,16.978476477371395,16.303912256646438,16.828291627936736,16.242856099281898,16.282456540130315,16.36648728306297,15.98842861450521,16.291181662713964,16.773538889981616,16.34129041101362,15.911955334580888,15.601503676777604,15.952782681987388
26,16.8260778027245,16.154707563673796,16.511954800261496,16.51420950547109,16.41345709369625,17.058180261742407,15.987749148113625,16.890271643081086,16.28948210886756,17.36215652365599,17.22487971329314,16.85592559855908,16.550514302083236,16.51686854684911
27,15.804005727910848,16.65823805377054,16.339545787548666,16.727735581041784,16.64346378504233,16.474063593543846,15.986330469697215,16.735928467686232,16.759085990996113,16.834362704769106,16.57460693708454,16.27917462239446,15.994598977990726,16.395811071157894
28,16.461210062457035,16.925876626668746,16.794056562242478,16.622803300805824,16.629730627017143,16.67499885172473,17.110399953439696,16.143337581440527,15.970038134220774,16.732201152091548,16.292915102185304,16.835164090471984,16.78642629902566,16.37233509834126
29,16.490055043397927,16.50728439232045,16.661881497065753,16.430657330512275,16.676943568706157,15.979566760496626,16.828531474077593,16.059222584780876,16.49808494412708,16.0989202541653,16.2894227150436,16.561337228145643,17.14467598051464,16.38633666560885
30,16.50138347060561,16.79631814443416,16.977308599879283,16.858810436878738,16.888924060918733,16.443460083487874,16.649833253911915,16.405109176389654,16.01033572286252,17.20161776735479,16.59171841217483,16.601315728245012,16.43392459781977,17.542806194453508
31,17.577441539545827,16.643059073950873,16.445641945970305,16.37742298710612,16.55040081654199,16.352601378923325,17.029274270202492,16.54218378231645,15.691023671409738,16.379179970296246,16.005586587701863,16.929019124851727,15.627299072205169,16.575840524538016
32,16.602522902118146,16.307864090250682,16.924563183054097,16.28361846888243,16.23256391256887,15.35711138737862,16.898746023695942,16.100557472680812,16.521353316485573,15.877022677257818,16.295162840062893,17.215881670975016,16.828665410726657,16.359665319498227
33,16.824173010932533,16.68517453007961,16.25942882716532,15.867123847505278,17.44119034878719,16.633194441618826,16.611714656200117,16.101605484037876,17.25167053192056,16.834043517636413,16.80969224318773,17.109168713681242,16.80283435043613,16.517415515203247
34,16.772450159149738,16.71855897771318,16.887749532662344,16.28189001709242,16.59878566713244,16.628820175020728,16.706154992676865,16.270551141394606,15.94701439052438,16.37146359758587,16.24593508326411,15.804244215185195,15.988528939463583,16.121358941364008
35,16.056368003669956,16.42823820239883,16.87554914541972,16.665327615544804,15.983860913684811,16.334252161555955,16.64058547670503,16.55919344556815,16.665039774995407,16.400170169488547,16.614029738625362,17.145959940733377,16.75025790897516,16.00894419365561
36,16.673939970769013,16.89808885740396,16.37411966902625,16.791817516140142,16.30796179546737,15.923981692743428,16.2931212184661,16.762080365883854,17.169658495220304,16.19028557204804,16.61825830132301,16.12563041630444,16.566079771411953,16.64927991708237
37,16.272294484236397,16.354686268369722,17.016179476093626,16.838321995785662,16.09249204030459,16.575098162372566,16.601988713290137,16.686548614677964,16.337235466838674,16.498217409224306,16.55088727022822,16.759852884001184,16.829040193898106,16.870687909889543
38,16.147092829861176,16.26392205899601,16.370745867220368,16.787775921765373,15.65188753287102,16.714617394842143,16.34274474556459,16.272133574180096,16.31176836987503,17.121636584682534,16.095397668697537,16.630777126391038,16.236486005379902,16.803222167020838
39,16.893986193156692,16.568695798036558,16.16642299381661,15.67031394807825,15.972424349484452,17.023411008013838,16.83478507929148,16.0338747314034,16.10265391498521,16.437687905373384,15.946753096790756,16.44870964951728,16.4891800343076,16.196187233662425
40,17.21905465451008,15.590876407491496,16.368387184880348,16.675643494831757,16.46548507369756,16.53995754560353,16.580520161107223,15.946043614400182,16.17392989377328,16.608696527296736,16.650008328720702,16.681869699851656,16.811088752831218,16.77290567840355
41,16.89886372536111,16.552336040269232,16.05251415420923,17.012155799800603,16.42302284863753,16.61142359259328,16.402285345398727,16.365674635712967,16.687153618273094,16.36720627304651,15.801474749568342,16.94045074375619,16.666972023314496,16.5424649709003
42,16.100831391785462,16.225469905493046,16.420676641261295,16.67020742166176,16.54037308993313,16.347775510399774,16.34762503928737,16.064546128616726,17.042403608501655,16.429615739836613,16.422371470773207,16.925130195142128,16.46907503359064,16.361712751395864
43,16.636574701960136,16.71291620763722,15.923305013332936,16.751252254520665,16.579432022161676,16.61331727765905,16.408450131853986,16.017691654885567,16.310618620343696,16.616346168595847,16.174921410264187,16.79241383432465,16.83839627776153,15.88403520837714
44,15.77296726014433,16.54090287509365,16.20798087708505,16.540142833031993,16.685914535377332,17.399429510584536,16.66153482690335,16.215663901106424,15.771845000310446,16.611476886209307,15.755035988842353,15.984783481414212,15.783037170501842,17.262482089020015
45,16.755168747082205,15.883176556924989,16.304881615559363,17.153839067881545,16.85491015404979,15.814685327232313,16.56766073275273,16.921230633127998,16.29258616436277,16.18209127827132,16.704199911023927,16.674398641938136,16.341993418625634,16.763111550083124
46,16.692835690201793,16.41480979326963,16.772624842060964,16.450871942067682,15.671192052331538,16.11320529147511,16.711478535088723,16.752936083738074,17.15284538464631,16.464593385756803,16.03563219515857,15.954823419581734,16.530022623409497,16.120385408280832
47,16.477652960251838,16.772969153687534,16.389035036465355,16.715301212394035,15.811698052321827,16.71362847434142,16.45754049782779,16.36426601504541,16.085301799267146,16.18576028895063,16.450454207019757,16.640588694585407,16.478932832831457,16.519341734639788
48,16.358874939630915,16.704014724362505,17.024848534965646,16.31034710966084,16.20328575974388,16.881794178005155,16.40515570434496,16.42820964210406,15.811110714504688,15.611041619259545,16.844351854989505,16.593549374608344,17.392617425170013,16.34089160318569
49,16.3449658265264,16.17710518796872,15.847938273744989,16.037809739573095,15.22248741047213,16.184015934632786,16.886701012603062,16.522126664604404,16.67838128605908,17.059141622488855,15.849707727020078,15.868151106199369,16.514857081258402,16.755212829711056
50,16.261185599296535,16.80757280837448,17.02796865982146,16.350461801703442,16.437632153726778,16.691331639469425,16.269364222151545,16.738873629166257,17.00006115262158,16.325183511162553,15.873011034037722,16.84699433997183,15.742604165577548,15.871037023477284
51,17.306173082487025,16.474003037744847,16.29402141913636,16.69518597461683,16.970522441098517,16.279191593773415,16.646255736155332,16.283144225834068,16.78730855740424,16.534145030325515,16.410246293512134,16.321952850833377,16.5313937553761,16.441215473789978
52,15.72130753720932,16.283194565017386,16.62780033521759,16.53763645117778,17.128081636819473,16.270692123254072,16.83236367154515,16.38998760950997,15.704654587494566,16.76864919439881,16.14887031204029,16.4965179957728,16.367319108353094,16.684275887083935
53,16.710719538896758,16.494305157445936,16.146791097185503,16.57655818493609,16.551998548284626,16.669335881090234,17.18315166976232,17.420457165463496,16.67676267523752,16.28471952905741,16.890071976076108,16.386727261177754,16.27083223198426,15.99323014741706
54,16.623764996465205,15.774548577288627,16.161367490885045,16.111283591232702,16.847791340230046,16.671757508354837,16.4296716044332,16.806410757476517,16.172287473768108,16.16891031057886,16.139165825539575,16.614910719902745,16.420702706848473,16.53696941487612
55,16.773181834992812,16.8118611712943,16.39524242128504,15.863370596489737,16.496700025795125,16.283695487716624,16.164033905658723,16.522458640595225,16.908130624661865,16.164608792809492,15.78413628637221,16.69673906419259,16.799322947158714,16.8596594894737
56,16.34065791260256,17.099543419747416,15.987353192014552,15.853098648712226,16.65831199045125,16.846814645832108,16.551251187578345,16.108089241166546,17.087933280208134,17.19152325264605,16.76874687201272,16.725648460377457,16.85037578022735,16.196084813907852
57,17.050520294558567,15.51440794310111,16.263387531496242,16.4358588383472,16.415274502834635,16.01552861928131,15.995529897309103,17.197439969568507,16.37545860610417,16.29849486333124,16.594763280828438,16.233347878432745,16.34812655901883,17.098144623285037
58,17.375861582479878,16.372951745039856,17.30988022488131,16.640620083732397,16.775180605574448,16.426493720141938,16.618083190607095,16.465042807258953,17.16195125402098,16.963500703672764,16.56000927300446,16.540611031922424,15.76785883732654,16.229019172497768
59,16.522842480481383,16.410354613642806,16.646135923475686,16.19559938450571,16.047323105536595,16.305213037943567,16.90511014156241,16.68324634067276,16.721416607356804,15.703968235537879,16.749307015167194,16.37069293817141,16.785325002592973,16.506951609200925
60,16.329896274877463,16.756084982698297,16.71917258874202,16.0564220818845,17.217589691397244,15.64017518143076,16.6096820736042,16.828077658054198,16.675148647195375,16.138733310200198,16.813498540797383,16.452980561882246,15.888790114515201,15.735783968370095
61,17.077905601362914,16.630909167206198,16.808911891382916,16.399650740605125,16.670031084955493,16.84619334750898,16.31090601304249,16.358264992914886,16.466501692266423,16.056719073821775,16.844984537043416,16.693823159997237,16.440589347849237,16.072466173108758
62,16.939257311860253,16.1116795678904,16.891156487693582,15.79358448685542,16.17549559663482,16.545807255354138,16.803194627062663,16.25278193923895,16.687747101559168,16.493285342429317,16.229493055188772,16.46357828567209,17.102607552842915,16.18742124683225
63,16.35946324170546,16.49622955365091,16.7433316734067,16.774708189165384,16.64968730384527,16.598992660086985,16.643820060938626,16.230795668406195,16.712264133758406,16.406176177339677,16.45338646539914,16.342373657143177,16.322332521031683,16.745073604732493
64,16.44780418485088,16.19967134731196,16.929216665191984,16.250696858508427,16.148216098172952,16.991730290730253,16.124350434936186,16.30378275536509,16.610181910476868,17.198602519672647,16.91118600740999,16.808515402178713,16.117246744175244,16.446230444929125
65,16.32835313028709,16.285903049796538,16.916084687404307,16.222356382483298,16.531400702774807,16.776478407980413,16.499870258933722,16.347524355320857,16.396033072765764,16.747347123756448,16.393822570160253,16.9091072487712,16.258697548097608,17.478062128786114
66,16.48505544299316,16.461653999394194,15.781351352735527,16.997610439867334,16.046216854819438,16.572267369936803,16.42657119525216,16.253018414035427,16.641963831324166,16.51820710811092,16.90329362912092,16.45524155706979,16.93512358984055,16.70029075897356
67,16.927150874864417,16.618272532335357,16.817012975905794,16.352715567558928,16.286288001599132,15.955623320772425,16.84999562425808,16.4386359154205,16.33522188528431,16.219243977859087,16.824934022301246,16.73201664085894,16.583302744719614,16.583648808547924
68,15.91842365936218,16.672113418006486,16.751679892086713,16.83740265790679,16.260921434013408,16.54821796770107,16.925332786702892,16.01727810761231,16.850637670124772,16.77920362032264,16.232494956243546,16.620006842207165,17.04514599432355,16.68383152389133
69,16.460848821484777,16.3545830156366,16.576217659739783,16.718212552442232,16.753788228723,16.72420911178586,16.45148238070168,16.356035900243313,17.330027265313234,16.51558956117407,16.556726735148654,16.603686307721393,16.434566751487225,16.4593054091927
70,16.596860943909096,16.27888400002071,16.71161495566963,16.290012314723104,16.707386195451022,17.06712050578234,16.849474571994612,16.50862383607106,16.538272794943467,16.820472478619692,16.727503613577596,16.71572640590799,16.717402471391267,16.78079408612774
71,16.80902294964289,16.338842771216413,16.720083965561702,16.376445272639675,16.43414844729137,16.594189911625005,16.449209077446323,17.21682801368233,16.4393667967414,15.240495945928153,16.377545461769742,16.420621154935112,16.673237853937913,17.0266635729017
72,16.617275419536483,16.896905190721526,16.403578326368017,15.656456273866372,16.22000871599005,15.928599237272344,16.803874480440335,16.423088232075074,16.302205556764523,16.210893763331345,16.533884514917965,16.55122392480503,16.289300171195897,16.44079781804589
73,16.728105501215655,16.714886234849214,16.541220629312765,15.850539345936461,16.91664847574145,16.722723965505452,16.816423906511528,16.610303241729554,16.04375556693858,16.427103528601428,16.462146549204647,16.883002483826534,16.614822978263742,16.358840680639695
74,16.1233812662792,16.55717377148741,16.570866051804224,15.941944905506478,16.296312607901445,16.71841525292639,17.11225647840154,16.751032429057247,16.278929714213692,16.650377616810047,16.685365963906577,16.777402401749306,15.870749652425934,16.851448563901318
75,16.370896480020644,16.409528609241683,15.650960995034955,16.198803547382976,17.066000846094887,16.23129532752739,16.376810379662043,16.619559168173136,16.928267152318426,17.347162264581495,16.810192409188577,16.717455904615928,15.975993788496048,16.388208480719626
76,16.515253034742514,17.127809166411364,16.33668896447544,16.174870250039543,16.332697604500257,16.80620348039777,16.099409834296193,16.242322374054655,16.60890988493162,16.538476410699886,16.452233095597915,16.35922579657501,16.290270870430117,16.203649994984957
77,16.54316721019956,16.376576398336365,15.664902789653324,15.779546023003101,16.599998168731226,17.22035679314357,16.370561915142034,16.539877967696086,16.328818115520907,15.936117023692901,16.31716552277933,16.472792776490834,16.912802747773934,16.705205335421883
78,17.065052284414335,16.417375459921153,16.508934715317288,17.080070799087146,16.41097953561814,16.214819090199207,16.42034810695557,16.324297975151204,15.794732393312826,16.266081603804345,15.668056867189582,16.74792976209157,16.422590436978474,16.114361922302564
79,15.22167678451529,16.29056377566835,16.582880127058978,16.744501337847314,15.955326379300693,16.931468693437715,17.056537885472505,16.32279962648812,16.099371464735576,16.761257886917004,16.6132436176127,16.392188478096347,16.080166426935435,16.930444658691805
80,16.08893855213383,16.35415878456724,16.975767268194264,16.811647130495437,16.637755936747247,16.574373349862157,16.554902067811586,16.440453582374186,16.289045507765525,16.337855809153016,16.245963906023622,16.50704787359539,16.104248650259645,16.821261254779284
81,15.981628352946172,16.94116041213887,16.955493970262797,16.288779180538434,16.227006263203958,16.548847874766466,16.15165061519538,16.59169613618705,16.673744643115985,16.558628499540067,17.02139582918029,16.211787384219733,16.148070245832734,16.132387567258075
82,16.372998455446286,16.01215255123621,16.835746960009853,16.58125312323822,16.00853186712056,15.593465023448257,16.684375965910533,16.493348495906396,16.31164917756273,16.37872475226608,16.6016970372539,16.22624543074319,16.56416899081389,16.40776764443454
83,15.465363635095724,16.028129648260954,16.79793285711252,16.57517398521944,16.3132235705945,15.856944024273577,16.444492541256718,16.67013348210028,16.757202206880816,16.75173236368486,16.55789399381584,17.022611491598006,16.104560564850402,16.342374650786933
84,16.656558574267027,16.311129362339674,16.48458533724139,15.946368991259792,16.781470266426133,16.46382697041128,16.60809615171383,16.309952896650525,16.749022919336035,16.47600649209089,16.061190036084522,17.188002657772895,16.80854327209604,16.41550099422314
85,16.455399665450216,16.362021959380304,16.04168916668727,16.78270867116612,16.512301368406657,16.203045152095576,16.777573561551783,16.69592140013308,16.632933192888004,16.687929142091747,16.424642861382228,15.888064073067161,15.86848247052528,16.552748734803522
86,16.32852599741315,16.771549058771484,16.188825497635793,17.042090446923325,16.509719674796084,16.930277023853957,16.27730546322527,16.42571283721701,15.63717575892984,16.53952530538654,16.342767719283547,16.655409620865893,16.44247392734673,16.71938011614208
87,16.334695382138328,16.203181213587783,16.346338651282295,15.484316168430498,16.534320245802952,16.29518492409008,16.513300710931677,16.926616474636194,16.115225259584935,16.623630176670524,16.11838410292339,16.584347217300255,16.210606222929986,16.44669654794694
88,16.462772398226022,16.731053497862067,16.931947757540854,16.672170013406646,16.746539881865687,16.36834586165994,16.457837178871337,16.489114459076543,15.934833895632469,16.15687761596865,16.29857184613337,16.598070145936013,16.42384644102602,16.688661637677903
89,16.22336560331279,16.31337077611292,16.93782092275719,16.30216915167975,16.63687265514728,16.673405375476577,17.52382789318169,15.989366302061663,16.138843983680147,16.62930182587654,16.83386827265523,16.165431299503236,16.25043201590449,16.24202413780442
90,15.849269580814683,17.076408616171456,16.81997779973212,16.247021532388462,16.406216190119192,16.367584559416102,16.765476600992255,16.686941174846282,16.873303033000838,16.014285390740174,16.912992145173927,17.102175637510996,17.082392415400157,16.767001362805054
91,16.955031115136713,16.37464379843193,16.572990723918082,16.62504496167184,16.8586622728844,16.399493614109353,16.241696831884497,16.475640724116086,16.341935180518657,17.138535406969773,16.43018631616935,16.460368346928693,16.098325510537947,16.53408001210436
92,16.940508944958935,16.43171950862046,16.301410105119306,16.498058025911263,16.308773978569192,16.714460792181765,16.745246971803688,16.69944301627352,16.191894542565393,17.006812690213206,16.295829536199527,16.510615881558298,16.49394277931564,16.48965552146193
93,16.436055669516204,17.163983470126617,16.694085526965427,16.509886468087366,16.662187245786207,16.524630030114277,16.60590285989716,16.08439790922163,16.573741679362648,16.68416925729552,16.60441566824793,16.592138348680116,16.180271585952678,16.55003877060948
94,16.15372142969265,16.861085622257807,16.606632755072056,16.05872459026422,16.897482400251942,15.63952239766277,15.898573520908844,16.255250333787142,15.902889822196151,16.70612384357272,16.82357997718914,17.040020818294238,15.949388439903522,16.048785574968633
95,16.579788984111467,16.820180779862273,16.2073744645822,16.27511820283857,16.62853938528039,17.171367703082595,16.35928790952617,16.12713025079771,16.969102673106146,16.786273334528097,16.52593715511032,16.624973423450125,16.086760794577152,16.770351851688915
96,16.346409172828103,16.77943414488518,15.744697503693036,16.329527789622496,16.141396712645722,15.990265441807543,16.775570106991143,16.1481404236495,16.490511722560644,16.680388160893365,16.823977155498802,15.60717478945479,16.766748560175806,16.586154415286025
97,16.7957134505073,16.275185376386247,16.635355237187213,17.057938956943257,16.47253743340815,16.14848329095617,17.013724691962977,16.24371415342649,16.63915007130428,16.47397694477218,16.222263975463605,15.444162141494871,16.55672386403708,16.52725290508195
98,16.89371047168963,16.08923777830129,16.397731478235293,16.45818280730728,16.154716628507902,17.43759697981924,16.607463299348932,15.86616933790254,16.606983786996206,16.8289276649363,16.43105595878077,16.479288408539688,17.076772549511144,15.649959744180135
99,16.742160584387015,16.46017475902457,15.827725843237737,16.088126114580977,16.819680280160853,16.117265757192254,16.78127130868449,15.847980411073111,16.534958906790333,16.632524659454837,16.04754355565855,15.995744158524726,16.537326413338548,16.805011826943137
100,16.25187272990418,16.62269966444823,16.380093696768164,16.823216284056752,16.787974652214743,16.82618786981165,17.305339352006868,16.477835237667964,16.53508792750441,16.55102702728867,16.208144667401793,16.787380900766195,16.49461421856808,16.44587849058643
101,16.34044746068293,17.06838884306413,16.483856984229142,16.630648910088787,16.787089404240323,16.745993508691377,15.949427469736708,17.005192681100407,16.719893993367585,16.217091892377937,16.64376818824433,16.716687984564224,16.36566479331601,17.044713019198806
102,16.517193491298645,16.090098173305726,16.640011497946286,16.385463896392054,16.2274258028725,16.582467007051704,16.11405847142649,15.888002718790606,16.469161873294645,15.63175387741791,16.317891038088884,16.87975956612214,16.511704952389067,16.350778063425718
103,16.33164477649681,16.51806416829486,16.336734409428377,16.821245697208607,16.448216613781913,16.145441177390275,16.33543681224783,16.555803961446674,16.777430075012557,15.739591197714002,16.00451668776275,16.174142107502803,16.261736342687055,17.298347639802582
104,16.670800764020935,16.440619863892934,16.711303904264653,16.38405839749859,16.445483468235263,16.10276723548809,16.347464822054572,16.59091893903637,16.643995451205207,16.577393030818577,15.947487896713598,16.30049978617607,16.103540537516135,15.577804213157023
105,16.40836780722264,16.809534021938,16.481950820489015,16.27438957383638,16.497898971678328,16.43107628184324,16.244540673936857,16.593276522076604,16.950664926134042,16.439573357422184,16.620158632899663,16.067258225910454,16.670118701564853,17.179490877790805
106,16.66494557364294,16.080859037799662,16.9157451967798,16.458308110694652,16.333965923577605,16.130261013752943,16.315651025621438,16.857842253544504,16.334695888805516,16.34726489494031,16.841908062065457,16.5815010061567,16.04249237061902,16.721108624459802
107,16.440777836420978,16.22835654833548,15.614518879800192,16.87329136926782,16.334837650710764,16.878774445949645,16.45274736523633,16.307584714128303,16.40206982044691,16.148838960985454,16.43685134562056,17.00172264052552,16.869454367098644,16.464309469959165
108,16.707877657225094,16.463698967433732,16.962062551652295,16.535911780743973,15.896372221252829,16.42228122789762,16.93877213254562,16.255403458587583,17.295185598741977,16.51869878494416,16.06989705606706,16.75400979735692,16.289625051916747,16.687187607853158
109,16.466443151058026,16.47003231291679,15.815121325194465,16.344744811413857,16.058797941944647,17.0152708749331,16.343599655578988,16.585535565301655,16.73838781279526,16.577054832439327,16.33274612145279,16.70163834980203,16.09257557071799,16.26449578628975
110,16.318780448230907,16.52532783111681,16.638043137865548,16.912782900824105,16.47298380534734,16.318260333951223,16.846863184683677,16.539772649183377,15.706354156238136,16.290401576529664,16.548435425453146,16.682417956624562,16.646126701961776,16.085744688858718
111,15.976489959349538,16.629274967949073,16.70149646685776,16.647045909291577,16.27964780608771,16.601230278604064,16.246352045645445,16.116929329641366,16.907974741257853,16.490726946876386,16.526522657090865,17.066113605647566,16.072342514337887,16.552230748913715
112,16.780132030483028,16.833690805100396,16.411392884371224,15.99454026821151,16.69238425838479,16.038255953388227,15.005349457958177,16.95821932772451,16.676807273170784,16.768910441137795,16.130434695850887,16.436118241462015,16.061458674213995,16.593827432434914
113,17.352163585849215,16.08164352183308,16.72349995955179,16.226446222557243,16.48120747947727,16.102592263132543,16.768251768345728,16.30124034721855,16.461834144386245,16.609419495594295,15.999358276460198,16.485773053525996,17.325104661472498,16.76270095074093
114,16.590155085984648,17.04991036856143,16.266934313567212,16.490919490722163,16.095641285870574,16.062000173019406,16.657087773184507,16.498344748680843,16.851364481471254,16.47178617471651,16.68125038893958,16.514296122461083,16.559867514186237,16.171856037682563
115,16.658792085666814,16.2663848251102,16.446405948036247,16.491940231389066,16.85643078734962,16.219393682014385,16.298415523428602,15.807916087858333,15.81554516584866,15.58260384854084,16.9990909194427,17.194911828804287,16.704027454864267,16.0472303358665
116,15.866221802200233,16.981252976906507,16.222099348529124,16.4209480178929,16.135500370076137,16.298283962390933,16.78901688437861,16.40972903259607,16.101942407086433,16.721214814930768,16.571705812224813,16.335858728289697,16.633711080475393,16.445597946725062
117,16.3381058674141,16.1883179484914,16.815897979249026,15.614002185212973,16.486236145783796,17.01362246624788,16.576497662730333,16.07220461468179,17.115523286886493,16.369470652763344,16.795761644622164,16.18643525474194,16.067144164614277,16.671261058380495
118,16.255447464203304,15.876809396480882,16.660692177770123,16.5480611028066,16.691685281755728,16.05857516014339,16.239475558417904,17.433936566940247,16.936216664261167,16.40240149562391,15.745756031464033,16.351483870936946,15.951616040974319,16.589926418376894
119,17.0327861141114,16.65352760346081,16.238237262400382,16.669833397083924,16.41721909076298,16.473222971693936,17.27764843240166,16.61637414805388,16.682108147088666,15.56882044387049,16.019258902642786,16.145632431961584,15.89173639053462,16.973224632922296
120,15.889777769147884,16.779286406782074,16.6719980760021,16.171642443419366,16.71971872051903,16.059151094304355,16.299980838497483,16.15012851528938,17.123899234795765,16.696529474427248,16.300638870417178,16.780400645139988,16.033591292895697,15.37073780495979
